repo_url,default_score,depsdev_dependent_count,legacy_closed_issues_count,legacy_commit_frequency,legacy_contributor_count,legacy_created_since,legacy_github_mention_count,legacy_issue_comment_frequency,legacy_org_count,legacy_recent_release_count,legacy_updated_issues_count,legacy_updated_since,repo_created_at,repo_language,repo_license,repo_star_count,repo_updated_at
https://github.com/ARMmbed/mbed-os,0.72702,,9642,2.25,996,133,5681,3.05,8,1,9843,1,2013-02-18T15:23:11Z,C,Other,4514,2023-12-20T11:43:00Z
https://github.com/espressif/esp-idf,0.83258,,10217,134.15,982,90,455456,2.53,3,19,11853,0,2016-08-17T10:40:35Z,C,Apache License 2.0,11965,2024-01-25T07:07:55Z
https://github.com/redis/redis,0.80262,,7194,9.15,780,180,29002,3.3,9,22,9100,0,2009-03-21T22:32:25Z,C,"BSD 3-Clause ""New"" or ""Revised"" License",63216,2024-01-30T18:32:58Z
https://github.com/trilinos/Trilinos,0.74641,,10708,50.75,651,316,13569,2.7,3,4,11119,0,1998-02-13T23:00:10Z,C++,Other,1125,2024-01-27T19:56:59Z
https://github.com/xbmc/xbmc,0.77435,,13237,59.71,1166,174,29819,2,3,8,14063,0,2009-09-23T01:49:50Z,C++,Other,16899,2024-01-30T19:58:14Z
https://github.com/emscripten-core/emscripten,0.77439,,14183,28.37,860,163,19407,1.86,4,32,16102,0,2010-08-26T03:38:48Z,C++,Other,24808,2024-01-30T20:34:51Z
https://github.com/Gnucash/gnucash,0.7844,,1536,33.9,451,319,125338,4.08,4,11,1575,0,1997-11-01T01:39:32Z,C,Other,2897,2024-01-29T16:01:46Z
https://github.com/ethereum/solidity,0.751,,11193,18.35,679,122,6504,2.58,6,7,11626,0,2014-01-03T01:27:19Z,C++,GNU General Public License v3.0,21638,2024-01-30T16:32:39Z
https://github.com/open-mpi/ompi,0.77969,,7418,12,381,245,31712,3.72,8,10,8058,0,2003-11-22T16:36:58Z,C,Other,1921,2024-01-30T23:13:43Z
https://github.com/flutter/engine,0.84559,,45435,132.35,670,131,957878,6,2,23,5000,0,2013-04-19T17:28:48Z,C++,"BSD 3-Clause ""New"" or ""Revised"" License",6960,2024-01-30T23:10:36Z
https://github.com/godotengine/godot,0.80741,,63655,175.19,2689,131,37684,0.4,5,13,75495,0,2013-04-10T08:37:04Z,C++,MIT License,80125,2024-01-30T18:35:09Z
https://github.com/PaddlePaddle/Paddle,0.76561,,52007,128.88,1158,90,26976,0.56,6,3,53968,0,2016-08-15T06:59:08Z,C++,Apache License 2.0,21288,2024-01-30T14:00:55Z
https://github.com/RIOT-OS/RIOT,0.74357,,12222,47.92,481,162,5241,2.32,6,4,12954,0,2010-09-22T13:10:42Z,C,GNU Lesser General Public License v2.1,4707,2024-01-30T19:07:04Z
https://github.com/telegramdesktop/tdesktop,0.75825,,14412,44.56,187,118,16339,1.97,6,70,15222,0,2014-05-02T12:36:31Z,C++,Other,23806,2024-01-29T07:43:02Z
https://github.com/libuv/libuv,0.75801,,2298,3.46,563,156,41612,4.2,8,3,2462,0,2011-03-23T08:39:59Z,C,MIT License,22792,2024-01-21T15:44:34Z
https://github.com/arangodb/arangodb,0.74802,,15590,28.31,160,149,15599,1.52,7,52,16324,0,2011-10-26T06:42:00Z,C++,Apache License 2.0,13245,2024-01-30T18:46:35Z
https://github.com/v8/v8,0.77406,,51,125.83,1064,189,757604,1.68,2,1890,63,0,2008-06-30T17:16:55Z,C++,Other,22278,2024-01-30T16:17:39Z
https://github.com/lxc/lxc,0.74018,,2152,2.06,536,188,33693,2.94,6,8,2330,0,2008-08-06T14:32:29Z,C,Other,4343,2024-01-30T01:37:41Z
https://github.com/FRRouting/frr,0.76956,,12994,74.62,605,257,5460,2.22,7,9,13537,0,2002-12-13T20:15:29Z,C,Other,2867,2024-01-30T21:02:18Z
https://github.com/apache/mxnet,0.68867,,9982,0,983,106,459,2.52,11,5,11925,12,2015-04-30T16:21:15Z,C++,Apache License 2.0,20682,2023-01-26T21:28:45Z
https://github.com/iovisor/bcc,0.77091,,2566,4.56,621,106,105160,3.01,8,4,3364,0,2015-04-26T07:56:42Z,C,Apache License 2.0,18836,2024-01-30T22:53:19Z
https://github.com/Bitcoin-ABC/bitcoin-abc,0.75185,,319,41.87,858,175,14707,2.39,4,27,397,0,2009-08-30T03:46:39Z,C++,MIT License,1130,2024-01-30T17:37:14Z
https://github.com/libretro/RetroArch,0.76111,,8172,26.92,705,228,6977,2.8,7,5,10733,0,2005-04-23T18:22:55Z,C,GNU General Public License v3.0,8877,2024-01-30T00:11:30Z
https://github.com/xanmod/linux,0.79907,,293,1416.77,5000,86,181,2.8,10,140,392,0,2016-12-13T19:35:00Z,C,Other,835,2024-01-27T02:59:56Z
https://github.com/facebook/hhvm,0.78886,,1434,181.46,2225,171,33365,2.75,1,139,1784,0,2010-01-02T01:17:06Z,C++,Other,17920,2024-01-30T22:44:04Z
https://github.com/sparklemotion/nokogiri,0.77316,,1464,10.79,256,189,930981,2.6,5,12,1563,0,2008-07-14T15:34:05Z,C,MIT License,6091,2024-01-30T15:46:21Z
https://github.com/warmcat/libwebsockets,0.7191,,1802,1.31,483,161,10992,4.48,5,7,1898,0,2010-10-28T21:36:01Z,C,Other,4479,2024-01-17T08:54:48Z
https://github.com/ImageMagick/ImageMagick,0.76057,,2308,21.38,171,175,25916,3.66,6,30,2412,0,2009-09-05T21:47:34Z,C,Other,10604,2024-01-30T19:01:59Z
https://github.com/mongodb/mongo,0.79302,1,293,155.92,1186,198,35417,1.6,6,76,364,0,2007-10-19T23:35:48Z,C++,Other,25039,2024-01-30T22:06:56Z
https://github.com/obsproject/obs-studio,0.76748,,9134,31.4,643,125,10048,3.07,4,19,9764,0,2013-10-01T02:37:13Z,C,GNU General Public License v2.0,53840,2024-01-29T20:03:55Z
https://github.com/dmlc/xgboost,0.73646,789,9595,10.96,635,121,2069,2.43,8,8,10009,0,2014-02-06T17:28:03Z,C++,Apache License 2.0,25265,2024-01-30T21:33:37Z
https://github.com/FFmpeg/FFmpeg,0.74066,,108,72.19,2355,281,46936,1.02,2,16,109,0,2000-12-20T00:02:47Z,C,Other,40703,2024-01-30T20:21:56Z
https://github.com/FreeRDP/FreeRDP,0.80168,,5178,29.37,486,153,21631,4.46,8,15,5586,0,2011-06-30T19:12:51Z,C,Apache License 2.0,9667,2024-01-25T10:39:49Z
https://github.com/google/kmsan,0.80459,,57,712.88,5000,228,27822,2.79,10,0,63,14,2005-04-16T22:20:36Z,C,Other,402,2022-11-10T08:58:00Z
https://github.com/OP-TEE/optee_os,0.78161,,4655,20.56,319,117,31044,5.26,7,7,4727,0,2014-05-26T17:18:57Z,C,Other,1426,2024-01-30T05:50:47Z
https://github.com/zcash/zcash,0.75073,,3630,16.25,618,175,6349,3.46,5,10,4599,0,2009-08-30T03:46:39Z,C++,Other,4821,2024-01-03T02:06:50Z
https://github.com/NixOS/nix,0.7917,,5583,47.1,627,254,13008,3.47,9,6,8634,0,2003-03-12T13:32:24Z,C++,GNU Lesser General Public License v2.1,9864,2024-01-30T15:42:54Z
https://github.com/mavlink/qgroundcontrol,0.73672,,4328,7.63,357,168,44407,2.52,4,6,5429,0,2010-04-03T08:14:31Z,C++,Other,2775,2024-01-29T07:50:13Z
https://github.com/qt/qtbase,0.77587,,42,107.37,1721,155,86690,0.77,7,17,74,0,2011-04-27T10:05:43Z,C++,,2189,2024-01-30T15:32:32Z
https://github.com/gluster/glusterfs,0.73004,,3793,1.38,413,218,1576,6.37,6,32,4006,0,2006-02-18T01:08:13Z,C,GNU General Public License v2.0,4381,2024-01-17T04:37:48Z
https://github.com/TrinityCore/TrinityCore,0.74397,,8323,23.15,930,186,39331,3.12,1,8,9612,0,2008-10-02T21:23:55Z,C++,GNU General Public License v2.0,8829,2024-01-30T20:29:55Z
https://github.com/util-linux/util-linux,0.76042,,1897,32.79,959,380,14861,2.6,5,6,2158,0,1992-10-31T20:42:48Z,C,GNU General Public License v2.0,2380,2024-01-29T13:01:52Z
https://github.com/multipath-tcp/mptcp,0.82918,,232,25.4,5000,228,89542,4.98,10,3,293,8,2005-04-16T22:20:36Z,C,Other,875,2023-05-19T09:06:01Z
https://github.com/Xilinx/linux-xlnx,0.80718,,60,8.23,5000,132,348788,1.18,10,20,61,10,2013-03-19T22:08:45Z,C,Other,1257,2023-03-16T10:03:39Z
https://github.com/darktable-org/darktable,0.72122,,14237,77.04,602,180,2080,2.04,3,6,14687,0,2009-04-07T07:13:23Z,C,GNU General Public License v3.0,8560,2024-01-29T21:36:02Z
https://github.com/root-project/root,0.74066,,12019,64,491,288,2209,2.33,4,17,12869,0,2000-05-16T17:00:58Z,C++,Other,2334,2024-01-30T12:15:04Z
https://github.com/owncloud/client,0.75561,,5104,21.46,183,193,9026,3.04,7,29,5586,0,2008-02-27T17:56:47Z,C++,GNU General Public License v2.0,1363,2024-01-23T15:16:40Z
https://github.com/tianocore/edk2,0.73725,,4966,24.62,783,216,37909,0.67,4,4,5047,0,2006-04-21T22:54:32Z,C,Other,4045,2024-01-28T21:33:32Z
https://github.com/lammps/lammps,0.74284,,3227,61.73,361,211,1342,3.29,7,11,3309,0,2006-09-21T16:22:34Z,C++,GNU General Public License v2.0,1950,2024-01-30T03:46:05Z
https://github.com/RobotLocomotion/drake,0.74914,,12846,30.1,237,164,9746,2.17,7,13,13796,0,2010-08-03T04:49:35Z,C++,Other,2926,2024-01-30T21:58:45Z
https://github.com/stan-dev/math,0.7189,,2168,8.79,169,150,2686,6.76,6,9,2447,0,2011-09-30T01:57:32Z,C++,"BSD 3-Clause ""New"" or ""Revised"" License",700,2024-01-29T19:38:05Z
https://github.com/apache/nuttx,0.71339,,11168,79.06,841,206,525,1.85,3,10,11609,0,2007-02-17T23:21:28Z,C,Apache License 2.0,2201,2024-01-30T07:42:42Z
https://github.com/nextcloud/desktop,0.77298,,5287,31.85,304,193,1719,4.77,10,26,6287,0,2008-02-27T17:56:47Z,C++,GNU General Public License v2.0,2720,2024-01-30T08:49:59Z
https://github.com/openzfs/zfs,0.77103,,8164,12.33,720,193,6718,3.18,8,13,9432,0,2008-02-26T20:36:04Z,C,Other,9909,2024-01-23T10:14:06Z
https://github.com/greenplum-db/gpdb,0.76086,,12530,31.96,582,335,2914,2.12,7,25,12984,0,1996-07-09T06:22:35Z,C,Apache License 2.0,6105,2024-01-29T18:07:47Z
https://github.com/Mesa3D/mesa,0.70785,,20,79.5,1406,316,2434,0.75,7,31,20,11,1998-02-14T17:45:13Z,C,,1128,2023-02-27T17:46:08Z
https://github.com/Mbed-TLS/mbedtls,0.74852,,6429,113.44,362,183,1605,2.88,6,10,7805,0,2009-01-03T21:22:43Z,C,Other,4734,2024-01-26T13:53:38Z
https://github.com/sonyxperiadev/kernel,0.70788,,1027,0.13,5000,228,4096,1.76,10,0,1035,18,2005-04-16T22:20:36Z,C,Other,339,2022-07-22T15:24:47Z
https://github.com/CGAL/cgal,0.73981,,4605,55.29,293,346,2114,4.01,6,6,5119,0,1995-08-09T16:58:01Z,C++,Other,4386,2024-01-24T15:03:06Z
https://github.com/facebook/folly,0.7887,,994,16.42,1451,142,87222,2.22,4,49,1419,0,2012-06-01T20:49:04Z,C++,Apache License 2.0,26687,2024-01-30T21:40:06Z
https://github.com/mlpack/mlpack,0.71722,,2461,19.85,311,205,819,5.8,7,4,2485,0,2007-03-13T21:27:11Z,C++,Other,4669,2024-01-28T22:04:49Z
https://github.com/meganz/sdk,0.73373,,1633,60.31,121,124,2040,4.83,6,51,1710,0,2013-11-20T12:33:53Z,C++,"BSD 2-Clause ""Simplified"" License",1303,2024-01-21T22:31:54Z
https://github.com/haiku/haiku,0.67502,,17,20.27,390,262,817487,1.47,3,0,17,0,2002-07-09T12:24:59Z,C++,Other,1713,2024-01-30T20:57:53Z
https://github.com/mixxxdj/mixxx,0.71894,,9475,55.75,338,536,6702,2.63,3,3,11398,0,1980-01-01T00:32:19Z,C++,Other,3895,2024-01-30T17:04:01Z
https://github.com/libvirt/libvirt,0.71305,,88,42.88,876,222,33688,1.14,2,32,88,0,2005-11-02T12:50:21Z,C,GNU Lesser General Public License v2.1,1280,2024-01-20T17:20:21Z
https://github.com/Kitware/CMake,0.72551,,45,77.44,1767,285,4445,1.02,5,39,45,0,2000-08-29T14:56:51Z,C,Other,6277,2024-01-30T16:30:58Z
https://github.com/GNOME/gtk,0.74834,,4,83.75,2066,318,58108,1,6,29,4,0,1997-11-24T22:37:52Z,C,Other,1314,2024-01-30T18:17:33Z
https://github.com/swoole/swoole-src,0.67841,,3619,2.62,203,140,2222,2.42,6,6,3714,0,2012-07-21T13:49:59Z,C++,Apache License 2.0,18127,2024-01-24T12:19:11Z
https://github.com/scylladb/scylladb,0.72509,,11755,117.08,168,115,3512,2.07,3,34,14501,0,2014-08-10T05:56:33Z,C++,GNU Affero General Public License v3.0,12013,2024-01-30T12:00:14Z
https://github.com/Z3Prover/z3,0.74844,,5334,18.5,325,137,12924,1.89,10,4,5463,0,2012-10-02T15:00:13Z,C++,Other,9492,2024-01-30T22:53:59Z
https://github.com/blender/blender,0.74596,,66,212.69,1061,259,36907,1.3,4,9,69,0,2002-10-12T11:37:38Z,C,Other,10753,2024-01-30T22:24:40Z
https://github.com/RPCS3/rpcs3,0.72271,,10160,26.5,324,136,30855,2.71,2,4,11084,0,2012-11-03T15:16:18Z,C++,GNU General Public License v2.0,13809,2024-01-29T23:06:08Z
https://github.com/ros-planning/moveit,0.72301,,2333,2.52,370,149,4864,4.5,8,5,2898,0,2011-10-12T03:01:20Z,C++,"BSD 3-Clause ""New"" or ""Revised"" License",1507,2024-01-26T11:21:40Z
https://github.com/IntelRealSense/librealsense,0.67381,,11090,5.15,358,103,2037,2.61,4,2,11507,0,2015-07-19T04:32:10Z,C++,Apache License 2.0,7173,2024-01-08T10:55:15Z
https://github.com/OpenMathLib/OpenBLAS,0.66671,,3025,18,306,158,59,4.95,5,5,3139,0,2011-01-24T06:34:44Z,C,"BSD 3-Clause ""New"" or ""Revised"" License",5772,2024-01-30T21:53:29Z
https://github.com/prusa3d/PrusaSlicer,0.75863,,7753,43.77,219,151,14322,2.59,5,23,11601,0,2011-09-01T19:06:28Z,C++,GNU Affero General Public License v3.0,7094,2024-01-08T10:09:16Z
https://github.com/KratosMultiphysics/Kratos,0.74325,,9897,130.15,260,182,1808,2.87,8,4,10438,0,2009-01-28T16:25:29Z,C++,Other,924,2024-01-29T18:05:08Z
https://github.com/libgit2/libgit2,0.74332,,1963,9.5,557,185,7195,2.72,8,8,2415,0,2008-10-31T16:57:29Z,C,Other,9305,2024-01-26T10:35:37Z
https://github.com/InsightSoftwareConsortium/ITK,0.7229,,4059,15.5,429,292,3596,2.99,7,2,4375,0,2000-01-24T22:33:07Z,C++,Apache License 2.0,1306,2024-01-27T11:03:29Z
https://github.com/AMReX-Codes/amrex,0.70841,,3224,8.4,224,376,8197,1.41,6,12,3358,0,1993-03-12T19:37:55Z,C++,Other,461,2024-01-30T19:02:08Z
https://github.com/NREL/EnergyPlus,0.7522,,3546,63.88,115,124,5403,4.14,7,17,4364,0,2013-11-22T14:47:34Z,C++,Other,969,2024-01-29T16:50:57Z
https://github.com/mamedev/mame,0.70688,,8219,67.98,612,196,29211,1.8,0,10,8764,0,2007-12-17T05:15:05Z,C++,Other,7146,2024-01-30T15:37:12Z
https://github.com/letscontrolit/ESPEasy,0.73746,,3796,37.94,196,106,2750,7.17,4,12,4186,0,2015-05-01T13:35:39Z,C++,Other,3048,2024-01-30T12:33:20Z
https://github.com/doxygen/doxygen,0.70401,,8139,29.17,296,293,12819,1.51,3,3,9998,0,1999-12-13T14:59:13Z,C++,GNU General Public License v2.0,5217,2024-01-30T18:24:33Z
https://github.com/psi4/psi4,0.71462,,2031,2.85,281,197,5839,3.15,13,4,2412,0,2007-11-09T19:32:27Z,C++,GNU Lesser General Public License v3.0,880,2024-01-19T02:19:13Z
https://github.com/endlessm/linux,0.7863,,293,793.79,5000,228,1295,0.32,10,16,293,0,2005-04-16T22:20:36Z,C,Other,282,2024-01-26T12:51:44Z
https://github.com/scummvm/scummvm,0.7311,,4520,209.79,751,271,8414,2.8,1,3,4556,0,2001-10-09T14:30:12Z,C++,GNU General Public License v3.0,2135,2024-01-30T22:36:51Z
https://github.com/EOSIO/eos,0.69186,,9643,0,294,83,52211,1.63,3,23,10028,30,2017-04-05T17:09:53Z,C++,MIT License,11289,2021-07-19T23:22:42Z
https://github.com/esp8266/Arduino,0.68384,,5091,1.25,525,112,6522,4.05,3,1,5431,0,2014-11-15T07:45:08Z,C++,GNU Lesser General Public License v2.1,15590,2024-01-22T20:34:12Z
https://github.com/zeek/zeek,0.71617,,3165,34.48,200,162,2828,2.21,5,16,3307,0,2010-09-28T03:42:30Z,C++,Other,5746,2024-01-30T20:47:06Z
https://github.com/idaholab/moose,0.73424,,10232,119.67,362,121,5462,2.51,7,0,11976,0,2014-02-14T21:22:37Z,C++,GNU Lesser General Public License v2.1,1496,2024-01-30T20:58:52Z
https://github.com/facebook/proxygen,0.76155,,238,22.6,498,113,126228,2.8,4,50,266,0,2014-10-03T23:18:42Z,C++,Other,7978,2024-01-30T17:32:17Z
https://github.com/dealii/dealii,0.72386,,10568,67.58,332,318,484,2.7,10,3,11106,0,1997-11-24T13:02:38Z,C++,Other,1221,2024-01-30T16:54:49Z
https://github.com/mpv-player/mpv,0.70523,,7394,29.27,678,279,8272,3.59,1,2,8364,0,2001-02-24T20:28:24Z,C,Other,25015,2024-01-19T23:08:30Z
https://github.com/su2code/SU2,0.69631,,1451,13.87,192,128,8652,3.48,5,2,1510,5,2013-06-28T19:52:40Z,C++,Other,1191,2023-08-29T04:19:53Z
https://github.com/iproute2/iproute2,0.6483,,15,6.88,672,240,9215,1.25,4,6,16,0,2004-04-15T20:53:01Z,C,GNU General Public License v2.0,751,2024-01-26T10:08:55Z
https://github.com/MusicPlayerDaemon/MPD,0.70597,,1390,14.06,329,242,7518,3.16,3,9,1560,0,2004-02-23T23:41:20Z,C++,GNU General Public License v2.0,2006,2024-01-19T09:31:47Z
https://github.com/wazuh/wazuh,0.75441,,18154,79.5,400,223,7654,1.44,5,18,20837,0,2005-09-23T15:10:04Z,C,Other,8207,2024-01-30T11:40:24Z
https://github.com/OpenMW/openmw,0.71177,,1680,60.25,408,190,10996,4.46,2,1,1681,0,2008-06-22T17:59:37Z,C++,GNU General Public License v3.0,5026,2024-01-30T23:18:59Z
https://github.com/cocos2d/cocos2d-x,0.68524,,1817,0.06,875,165,34602,1.54,2,7,2573,5,2010-07-06T02:15:50Z,C++,,17736,2023-08-06T07:01:12Z
https://github.com/gnuradio/gnuradio,0.72665,,5218,5.42,464,212,3937,2.68,6,11,5686,1,2006-08-03T04:51:51Z,C++,GNU General Public License v3.0,4668,2023-12-15T11:59:42Z
https://github.com/linux-rdma/rdma-core,0.74164,,1122,6.79,447,231,14436,1.68,8,105,1129,0,2005-01-25T22:19:06Z,C,Other,1263,2024-01-25T11:58:54Z
https://github.com/ccache/ccache,0.67756,,962,5.4,177,266,8591,3.8,3,6,1006,0,2002-03-26T14:46:43Z,C++,Other,2096,2024-01-22T18:56:11Z
https://github.com/RT-Thread/rt-thread,0.73148,,7091,22.67,879,182,6444,1.54,5,3,7336,0,2009-02-12T00:47:33Z,C,Apache License 2.0,9235,2024-01-29T03:40:11Z
https://github.com/openjdk/jfx,0.71992,2170,1320,5.81,230,148,1126,11.68,4,58,1353,0,2011-11-10T19:01:14Z,C++,GNU General Public License v2.0,2438,2024-01-30T19:17:12Z
https://github.com/coolsnowwolf/lede,0.66491,,10611,13.27,491,77,35601,2.67,0,2,11250,0,2017-09-06T07:39:03Z,C,Other,28149,2024-01-30T18:50:02Z
https://github.com/hrydgard/ppsspp,0.72886,,7954,80.5,445,144,7914,3.3,1,13,9097,0,2012-03-24T22:39:19Z,C++,Other,9993,2024-01-30T21:47:21Z
https://github.com/GNOME/glib,0.75778,,14,39.58,1682,312,39620,1.71,8,21,14,0,1998-06-10T23:21:14Z,C,Other,1432,2024-01-30T16:39:09Z
https://github.com/rapidsai/cudf,0.72073,8,13904,39.77,271,83,5838,2.01,4,13,14905,0,2017-03-30T22:58:36Z,C++,Apache License 2.0,6986,2024-01-30T22:04:52Z
https://github.com/micropython/micropython,0.77193,3,6237,21.87,616,125,21745,3.8,6,4,7901,0,2013-10-04T18:53:11Z,C,Other,17884,2024-01-25T17:11:31Z
https://github.com/microsoft/terminal,0.70671,,14457,10.62,406,78,8748,1.88,3,13,15976,0,2017-08-11T18:38:22Z,C++,MIT License,92293,2024-01-30T01:24:18Z
https://github.com/minetest/minetest,0.68914,,7136,15.42,972,160,2802,3.59,1,2,8347,0,2010-11-26T23:02:21Z,C++,Other,9816,2024-01-30T20:52:04Z
https://github.com/flatpak/flatpak,0.70912,,3532,2.96,223,111,4470,3.74,6,10,4577,0,2014-12-17T14:28:07Z,C,GNU Lesser General Public License v2.1,3961,2024-01-12T13:32:22Z
https://github.com/checkpoint-restore/criu,0.71913,,1821,7.44,193,150,10322,4.67,6,5,2016,0,2011-09-23T08:00:45Z,C,Other,2523,2024-01-23T07:28:40Z
https://github.com/cockpit-project/cockpit,0.70575,,11054,32.62,215,124,1329,2.63,3,34,11404,0,2013-11-01T17:36:46Z,C,GNU Lesser General Public License v2.1,9855,2024-01-30T18:01:10Z
https://github.com/pwsafe/pwsafe,0.67581,,627,5.92,120,269,25867,2.13,3,12,695,0,2001-11-30T17:12:16Z,C++,Other,657,2024-01-30T20:09:49Z
https://github.com/mruby/mruby,0.68628,,2199,16.06,330,143,4479,1.1,6,2,2282,0,2012-04-19T09:11:15Z,C,MIT License,5212,2024-01-27T06:10:29Z
https://github.com/percona/percona-server,0.70687,,3012,36.42,938,286,497,0.9,4,43,3054,0,2000-07-31T19:10:05Z,C++,Other,1066,2024-01-22T12:07:30Z
https://github.com/AcademySoftwareFoundation/OpenImageIO,0.61011,,2186,5.29,234,192,10,1.97,5,18,2303,0,2008-04-21T20:46:21Z,C++,Apache License 2.0,1834,2024-01-30T22:33:15Z
https://github.com/crawl/crawl,0.70517,,2507,40.83,504,212,3612,1.67,3,6,2830,0,2006-08-13T01:56:14Z,C++,Other,2153,2024-01-26T06:15:38Z
https://github.com/wine-mirror/wine,0.68892,,21,137,2288,372,706,1.75,2,25,32,0,1993-06-29T16:33:12Z,C,Other,2785,2024-01-29T22:20:55Z
https://github.com/acassen/keepalived,0.66741,,1574,2.02,164,174,2134,2.68,6,8,1609,0,2009-09-28T08:58:44Z,C,GNU General Public License v2.0,3721,2024-01-29T14:25:14Z
https://github.com/PointCloudLibrary/pcl,0.69313,,3626,4.02,647,157,719,3.71,5,4,4212,0,2011-03-02T23:47:05Z,C++,Other,9219,2024-01-29T20:24:51Z
https://github.com/KhronosGroup/Vulkan-ValidationLayers,0.7603,,7200,49.17,351,115,18460,4.06,4,6,7391,0,2014-07-24T23:04:01Z,C++,Other,666,2024-01-29T23:16:01Z
https://github.com/beagleboard/linux,0.85053,,144,713.46,5000,228,12474,2.52,10,332,184,6,2005-04-16T22:20:36Z,C,Other,684,2023-07-12T19:16:47Z
https://github.com/linux-test-project/ltp,0.74341,,664,14.81,515,289,60426,2.55,6,3,929,0,2000-05-05T19:34:50Z,C,GNU General Public License v2.0,2188,2024-01-25T11:05:10Z
https://github.com/rsyslog/rsyslog,0.73565,,4535,3.88,414,234,8209,2.68,5,25,5204,0,2004-11-08T13:52:36Z,C,GNU Lesser General Public License v3.0,1909,2024-01-10T11:50:24Z
https://github.com/sass/node-sass,0.68473,13923,1171,0.08,216,146,35846,3.25,7,1,1327,8,2012-01-31T22:51:49Z,C++,MIT License,8460,2023-05-20T05:26:12Z
https://github.com/radareorg/radare2,0.69848,,12817,34.15,1098,182,219,1.99,5,3,13681,0,2009-02-05T21:08:46Z,C,GNU Lesser General Public License v3.0,19190,2024-01-30T10:08:24Z
https://github.com/wesnoth/wesnoth,0.66719,,5321,22.48,374,248,1319,4.63,0,17,6479,0,2003-09-15T11:52:41Z,C++,GNU General Public License v2.0,5019,2024-01-30T17:50:01Z
https://github.com/stan-dev/stan,0.71247,,802,10.77,135,150,7832,4.21,7,9,901,0,2011-09-30T01:57:32Z,C++,"BSD 3-Clause ""New"" or ""Revised"" License",2485,2024-01-30T20:52:18Z
https://github.com/LMMS/lmms,0.70246,,2580,4.77,273,223,11334,5.09,3,3,3556,0,2005-09-22T13:49:52Z,C++,GNU General Public License v2.0,7333,2024-01-30T15:57:07Z
https://github.com/espressif/arduino-esp32,0.74457,,7666,6.65,665,89,8519,3.66,5,11,8205,0,2016-10-06T06:04:20Z,C++,GNU Lesser General Public License v2.1,12029,2024-01-23T14:28:30Z
https://github.com/supercollider/supercollider,0.66372,,2407,3.4,330,260,667,4.13,4,3,3130,0,2002-09-06T07:23:40Z,C++,GNU General Public License v3.0,5079,2024-01-15T17:17:06Z
https://github.com/oracle/graaljs,0.76879,,683,56.4,4092,182,323,3.82,9,9,794,0,2009-02-16T00:02:00Z,C++,Universal Permissive License v1.0,1575,2024-01-29T20:21:45Z
https://github.com/mfem/mfem,0.72773,,3250,39.38,197,164,2732,5.63,6,3,3513,0,2010-07-21T20:14:05Z,C++,"BSD 3-Clause ""New"" or ""Revised"" License",1471,2024-01-28T03:37:23Z
https://github.com/OpenSC/OpenSC,0.71918,,1729,10.42,280,271,2317,5.75,8,3,1828,0,2001-10-19T17:26:04Z,C,GNU Lesser General Public License v2.1,2333,2024-01-29T13:26:11Z
https://github.com/ofiwg/libfabric,0.71634,,5834,28.33,242,124,669,2.4,9,9,5930,0,2013-11-07T20:18:59Z,C,Other,480,2024-01-28T21:50:06Z
https://github.com/zeromq/libzmq,0.69685,,1665,1.79,628,176,8447,2.79,6,1,1941,0,2009-07-29T09:56:41Z,C++,Mozilla Public License 2.0,9108,2024-01-24T20:06:45Z
https://github.com/google/googletest,0.69424,,2901,4.98,462,189,56963,2.16,2,1,3219,0,2008-07-03T22:38:12Z,C++,"BSD 3-Clause ""New"" or ""Revised"" License",32029,2024-01-30T21:55:07Z
https://github.com/FreeCAD/FreeCAD,0.73038,,9657,77.83,638,149,6665,2.74,2,4,10947,0,2011-10-10T13:44:52Z,C++,Other,16597,2024-01-26T09:04:41Z
https://github.com/fltk/fltk,0.71662,,818,17.19,60,308,20243,7.18,7,3,891,0,1998-10-06T18:21:25Z,C++,Other,1387,2024-01-29T13:01:41Z
https://github.com/illumos/illumos-gate,0.6942,,58,10.19,1150,226,136568,1.48,4,0,63,0,2005-06-14T07:00:00Z,C,,1494,2024-01-20T12:34:22Z
https://github.com/catchorg/Catch2,0.68714,,1396,3.83,390,161,3218,2.7,5,5,1752,0,2010-11-08T18:22:56Z,C++,Boost Software License 1.0,17694,2024-01-23T20:35:52Z
https://github.com/OpenMS/OpenMS,0.66648,,4001,26.27,227,214,653,3.34,3,2,4627,0,2006-06-11T05:48:53Z,C++,Other,437,2024-01-30T15:05:53Z
https://github.com/STEllAR-GROUP/hpx,0.69413,,3249,24.4,234,193,585,3.37,6,5,3371,0,2008-03-24T15:26:55Z,C++,Boost Software License 1.0,2336,2024-01-29T17:44:30Z
https://github.com/urho3d/urho3d,0.61976,,1050,0,201,159,8381,3.25,2,1,1122,12,2011-01-02T23:33:36Z,C++,MIT License,4451,2023-01-25T17:29:02Z
https://github.com/arendst/Tasmota,0.71728,,14591,27.63,533,85,4260,2.05,4,6,14601,0,2017-01-28T13:37:08Z,C,GNU General Public License v3.0,20972,2024-01-30T17:45:54Z
https://github.com/gpac/gpac,0.66999,,1963,15.87,103,225,2056,2.58,8,1,1992,0,2005-07-13T14:37:22Z,C,GNU Lesser General Public License v2.1,2446,2024-01-30T13:29:01Z
